"","Province.State","Country.Region","Lat","Long","Date","count"
"45938","","Nepal",28.1667,84.25,2020-07-12,16801
"45939","Aruba","Netherlands",12.5211,-69.9683,2020-07-12,105
"45940","Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-07-12,7
"45941","Curacao","Netherlands",12.1696,-68.99,2020-07-12,25
"45942","Sint Maarten","Netherlands",18.0425,-63.0548,2020-07-12,78
"45943","","Netherlands",52.1326,5.2913,2020-07-12,51022
"45944","","New Zealand",-40.9006,174.886,2020-07-12,1544
"45945","","Nicaragua",12.865416,-85.207229,2020-07-12,2846
"45946","","Niger",17.607789,8.081666,2020-07-12,1099
"45947","","Nigeria",9.082,8.6753,2020-07-12,32558
"45948","","North Macedonia",41.6086,21.7453,2020-07-12,8111
"45949","","Norway",60.472,8.4689,2020-07-12,8981
"45950","","Oman",21.512583,55.923255,2020-07-12,56015
"45951","","Pakistan",30.3753,69.3451,2020-07-12,251625
"45952","","Panama",8.538,-80.7821,2020-07-12,45633
"45953","","Papua New Guinea",-6.314993,143.95555,2020-07-12,11
"45954","","Paraguay",-23.4425,-58.4438,2020-07-12,2948
"45955","","Peru",-9.19,-75.0152,2020-07-12,326326
"45956","","Philippines",12.879721,121.774017,2020-07-12,56259
"45957","","Poland",51.9194,19.1451,2020-07-12,37891
"45958","","Portugal",39.3999,-8.2245,2020-07-12,46512
"45959","","Qatar",25.3548,51.1839,2020-07-12,103598
"45960","","Romania",45.9432,24.9668,2020-07-12,32535
"45961","","Russia",61.52401,105.318756,2020-07-12,726036
"45962","","Rwanda",-1.9403,29.8739,2020-07-12,1337
"45963","","Saint Kitts and Nevis",17.357822,-62.782998,2020-07-12,17
"45964","","Saint Lucia",13.9094,-60.9789,2020-07-12,22
"45965","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-07-12,35
"45966","","San Marino",43.9424,12.4578,2020-07-12,699
"45967","","Sao Tome and Principe",0.1864,6.6131,2020-07-12,729
"45968","","Saudi Arabia",23.885942,45.079162,2020-07-12,232259
"45969","","Senegal",14.4974,-14.4524,2020-07-12,8135
"45970","","Serbia",44.0165,21.0059,2020-07-12,18360
"45971","","Seychelles",-4.6796,55.492,2020-07-12,100
"45972","","Sierra Leone",8.460555,-11.779889,2020-07-12,1635
"45973","","Singapore",1.2833,103.8333,2020-07-12,45961
"45974","","Slovakia",48.669,19.699,2020-07-12,1901
"45975","","Slovenia",46.1512,14.9955,2020-07-12,1841
"45976","","Somalia",5.152149,46.199616,2020-07-12,3059
"45977","","South Africa",-30.5595,22.9375,2020-07-12,276242
"45978","","South Sudan",6.877,31.307,2020-07-12,2021
"45979","","Spain",40.463667,-3.74922,2020-07-12,253908
"45980","","Sri Lanka",7.873054,80.771797,2020-07-12,2617
"45981","","Sudan",12.8628,30.2176,2020-07-12,10250
"45982","","Suriname",3.9193,-56.0278,2020-07-12,741
"45983","","Sweden",60.128161,18.643501,2020-07-12,72879
"45984","","Switzerland",46.8182,8.2275,2020-07-12,32883
"45985","","Syria",34.802075,38.996815,2020-07-12,394
"45986","","Taiwan*",23.7,121,2020-07-12,451
"45987","","Tajikistan",38.861,71.2761,2020-07-12,6552
"45988","","Tanzania",-6.369028,34.888822,2020-07-12,509
"45989","","Thailand",15.870032,100.992541,2020-07-12,3217
"45990","","Timor-Leste",-8.874217,125.727539,2020-07-12,24
"45991","","Togo",8.6195,0.8248,2020-07-12,720
"45992","","Trinidad and Tobago",10.6918,-61.2225,2020-07-12,133
"45993","","Tunisia",33.886917,9.537499,2020-07-12,1263
"45994","","Turkey",38.9637,35.2433,2020-07-12,212993
"45995","","US",40,-100,2020-07-12,3304942
"45996","","Uganda",1.373333,32.290275,2020-07-12,1025
"45997","","Ukraine",48.3794,31.1656,2020-07-12,54647
"45998","","United Arab Emirates",23.424076,53.847818,2020-07-12,54854
"45999","Anguilla","United Kingdom",18.2206,-63.0686,2020-07-12,3
"46000","Bermuda","United Kingdom",32.3078,-64.7505,2020-07-12,150
"46001","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-07-12,8
"46002","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-07-12,201
"46003","Channel Islands","United Kingdom",49.3723,-2.3644,2020-07-12,577
"46004","Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-07-12,13
"46005","Gibraltar","United Kingdom",36.1408,-5.3536,2020-07-12,180
"46006","Isle of Man","United Kingdom",54.2361,-4.5481,2020-07-12,336
"46007","Montserrat","United Kingdom",16.742498,-62.187366,2020-07-12,12
"46008","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-07-12,71
"46009","","United Kingdom",55.3781,-3.436,2020-07-12,289603
"46010","","Uruguay",-32.5228,-55.7658,2020-07-12,987
"46011","","Uzbekistan",41.377491,64.585262,2020-07-12,12997
"46012","","Venezuela",6.4238,-66.5897,2020-07-12,9465
"46013","","Vietnam",14.058324,108.277199,2020-07-12,372
"46014","","West Bank and Gaza",31.9522,35.2332,2020-07-12,6230
"46015","","Western Sahara",24.2155,-12.8858,2020-07-12,10
"46016","","Yemen",15.552727,48.516388,2020-07-12,1465
"46017","","Zambia",-13.133897,27.849332,2020-07-12,1895
"46018","","Zimbabwe",-19.015438,29.154857,2020-07-12,985
"46019","","Afghanistan",33.93911,67.709953,2020-07-13,34455
"46020","","Albania",41.1533,20.1683,2020-07-13,3571
"46021","","Algeria",28.0339,1.6596,2020-07-13,19689
"46022","","Andorra",42.5063,1.5218,2020-07-13,858
"46023","","Angola",-11.2027,17.8739,2020-07-13,525
"46024","","Antigua and Barbuda",17.0608,-61.7964,2020-07-13,74
"46025","","Argentina",-38.4161,-63.6167,2020-07-13,103265
"46026","","Armenia",40.0691,45.0382,2020-07-13,32151
"46027","Australian Capital Territory","Australia",-35.4735,149.0124,2020-07-13,113
"46028","New South Wales","Australia",-33.8688,151.2093,2020-07-13,3505
"46029","Northern Territory","Australia",-12.4634,130.8456,2020-07-13,31
"46030","Queensland","Australia",-27.4698,153.0251,2020-07-13,1071
"46031","South Australia","Australia",-34.9285,138.6007,2020-07-13,443
"46032","Tasmania","Australia",-42.8821,147.3272,2020-07-13,228
"46033","Victoria","Australia",-37.8136,144.9631,2020-07-13,4224
"46034","Western Australia","Australia",-31.9505,115.8605,2020-07-13,636
"46035","","Austria",47.5162,14.5501,2020-07-13,18948
"46036","","Azerbaijan",40.1431,47.5769,2020-07-13,24570
"46037","","Bahamas",25.025885,-78.035889,2020-07-13,113
"46038","","Bahrain",26.0275,50.55,2020-07-13,33476
"46039","","Bangladesh",23.685,90.3563,2020-07-13,186894
"46040","","Barbados",13.1939,-59.5432,2020-07-13,103
"46041","","Belarus",53.7098,27.9534,2020-07-13,65114
"46042","","Belgium",50.8333,4.469936,2020-07-13,62707
"46043","","Belize",17.1899,-88.4976,2020-07-13,37
"46044","","Benin",9.3077,2.3158,2020-07-13,1378
"46045","","Bhutan",27.5142,90.4336,2020-07-13,84
"46046","","Bolivia",-16.2902,-63.5887,2020-07-13,49250
"46047","","Bosnia and Herzegovina",43.9159,17.6791,2020-07-13,6981
"46048","","Botswana",-22.3285,24.6849,2020-07-13,399
"46049","","Brazil",-14.235,-51.9253,2020-07-13,1884967
"46050","","Brunei",4.5353,114.7277,2020-07-13,141
"46051","","Bulgaria",42.7339,25.4858,2020-07-13,7411
"46052","","Burkina Faso",12.2383,-1.5616,2020-07-13,1036
"46053","","Burma",21.9162,95.956,2020-07-13,336
"46054","","Burundi",-3.3731,29.9189,2020-07-13,269
"46055","","Cabo Verde",16.5388,-23.0418,2020-07-13,1698
"46056","","Cambodia",11.55,104.9167,2020-07-13,165
"46057","","Cameroon",3.848,11.5021,2020-07-13,15173
"46058","Alberta","Canada",53.9333,-116.5765,2020-07-13,8826
"46059","British Columbia","Canada",53.7267,-127.6476,2020-07-13,3053
"46060","Diamond Princess","Canada",0,0,2020-07-13,0
"46061","Grand Princess","Canada",0,0,2020-07-13,13
"46062","Manitoba","Canada",53.7609,-98.8139,2020-07-13,325
"46063","New Brunswick","Canada",46.5653,-66.4619,2020-07-13,166
"46064","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-07-13,262
"46065","Northwest Territories","Canada",64.8255,-124.8457,2020-07-13,5
"46066","Nova Scotia","Canada",44.682,-63.7443,2020-07-13,1066
"46067","Ontario","Canada",51.2538,-85.3232,2020-07-13,38730
"46068","Prince Edward Island","Canada",46.5107,-63.4168,2020-07-13,35
"46069","Quebec","Canada",52.9399,-73.5491,2020-07-13,56621
"46070","Saskatchewan","Canada",52.9399,-106.4509,2020-07-13,871
"46071","Yukon","Canada",64.2823,-135,2020-07-13,11
"46072","","Central African Republic",6.6111,20.9394,2020-07-13,4321
"46073","","Chad",15.4542,18.7322,2020-07-13,880
"46074","","Chile",-35.6751,-71.543,2020-07-13,317657
"46075","Anhui","China",31.8257,117.2264,2020-07-13,991
"46076","Beijing","China",40.1824,116.4142,2020-07-13,929
"46077","Chongqing","China",30.0572,107.874,2020-07-13,582
"46078","Fujian","China",26.0789,117.9874,2020-07-13,363
"46079","Gansu","China",35.7518,104.2861,2020-07-13,167
"46080","Guangdong","China",23.3417,113.4244,2020-07-13,1650
"46081","Guangxi","China",23.8298,108.7881,2020-07-13,254
"46082","Guizhou","China",26.8154,106.8748,2020-07-13,147
"46083","Hainan","China",19.1959,109.7453,2020-07-13,171
"46084","Hebei","China",39.549,116.1306,2020-07-13,349
"46085","Heilongjiang","China",47.862,127.7615,2020-07-13,947
"46086","Henan","China",37.8957,114.9042,2020-07-13,1276
"46087","Hong Kong","China",22.3,114.2,2020-07-13,1469
"46088","Hubei","China",30.9756,112.2707,2020-07-13,68135
"46089","Hunan","China",27.6104,111.7088,2020-07-13,1019
"46090","Inner Mongolia","China",44.0935,113.9448,2020-07-13,249
"46091","Jiangsu","China",32.9711,119.455,2020-07-13,654
"46092","Jiangxi","China",27.614,115.7221,2020-07-13,932
"46093","Jilin","China",43.6661,126.1923,2020-07-13,155
"46094","Liaoning","China",41.2956,122.6085,2020-07-13,164
"46095","Macau","China",22.1667,113.55,2020-07-13,46
"46096","Ningxia","China",37.2692,106.1655,2020-07-13,75
"46097","Qinghai","China",35.7452,95.9956,2020-07-13,18
"46098","Shaanxi","China",35.1917,108.8701,2020-07-13,321
"46099","Shandong","China",36.3427,118.1498,2020-07-13,793
"46100","Shanghai","China",31.202,121.4491,2020-07-13,725
"46101","Shanxi","China",37.5777,112.2922,2020-07-13,200
"46102","Sichuan","China",30.6171,102.7103,2020-07-13,599
"46103","Tianjin","China",39.3054,117.323,2020-07-13,203
"46104","Tibet","China",31.6927,88.0924,2020-07-13,1
"46105","Xinjiang","China",41.1129,85.2401,2020-07-13,76
"46106","Yunnan","China",24.974,101.487,2020-07-13,187
"46107","Zhejiang","China",29.1832,120.0934,2020-07-13,1270
"46108","","Colombia",4.5709,-74.2973,2020-07-13,154277
"46109","","Comoros",-11.6455,43.3333,2020-07-13,317
"46110","","Congo (Brazzaville)",-0.228,15.8277,2020-07-13,2028
"46111","","Congo (Kinshasa)",-4.0383,21.7587,2020-07-13,8075
"46112","","Costa Rica",9.7489,-83.7534,2020-07-13,8036
"46113","","Cote d'Ivoire",7.54,-5.5471,2020-07-13,12872
"46114","","Croatia",45.1,15.2,2020-07-13,3775
"46115","","Cuba",21.521757,-77.781167,2020-07-13,2428
"46116","","Cyprus",35.1264,33.4299,2020-07-13,1022
"46117","","Czechia",49.8175,15.473,2020-07-13,13238
"46118","Faroe Islands","Denmark",61.8926,-6.9118,2020-07-13,188
"46119","Greenland","Denmark",71.7069,-42.6043,2020-07-13,13
"46120","","Denmark",56.2639,9.5018,2020-07-13,13037
"46121","","Diamond Princess",0,0,2020-07-13,712
"46122","","Djibouti",11.8251,42.5903,2020-07-13,4977
"46123","","Dominica",15.415,-61.371,2020-07-13,18
"46124","","Dominican Republic",18.7357,-70.1627,2020-07-13,45506
"46125","","Ecuador",-1.8312,-78.1834,2020-07-13,68459
"46126","","Egypt",26.820553,30.802498,2020-07-13,83001
"46127","","El Salvador",13.7942,-88.8965,2020-07-13,9978
"46128","","Equatorial Guinea",1.6508,10.2679,2020-07-13,3071
"46129","","Eritrea",15.1794,39.7823,2020-07-13,232
"46130","","Estonia",58.5953,25.0136,2020-07-13,2014
"46131","","Eswatini",-26.5225,31.4659,2020-07-13,1389
"46132","","Ethiopia",9.145,40.4897,2020-07-13,7766
"46133","","Fiji",-17.7134,178.065,2020-07-13,26
"46134","","Finland",61.92411,25.748151,2020-07-13,7295
"46135","French Guiana","France",3.9339,-53.1258,2020-07-13,6170
"46136","French Polynesia","France",-17.6797,149.4068,2020-07-13,62
"46137","Guadeloupe","France",16.265,-61.551,2020-07-13,190
"46138","Martinique","France",14.6415,-61.0242,2020-07-13,255
"46139","Mayotte","France",-12.8275,45.166244,2020-07-13,2724
"46140","New Caledonia","France",-20.904305,165.618042,2020-07-13,21
"46141","Reunion","France",-21.1151,55.5364,2020-07-13,596
"46142","Saint Barthelemy","France",17.9,-62.8333,2020-07-13,6
"46143","Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-07-13,2
"46144","St Martin","France",18.0708,-63.0501,2020-07-13,43
"46145","","France",46.2276,2.2137,2020-07-13,199571
"46146","","Gabon",-0.8037,11.6094,2020-07-13,6026
"46147","","Gambia",13.4432,-15.3101,2020-07-13,64
"46148","","Georgia",42.3154,43.3569,2020-07-13,995
"46149","","Germany",51.165691,10.451526,2020-07-13,200180
"46150","","Ghana",7.9465,-1.0232,2020-07-13,24988
"46151","","Greece",39.0742,21.8243,2020-07-13,3826
"46152","","Grenada",12.1165,-61.679,2020-07-13,23
"46153","","Guatemala",15.7835,-90.2308,2020-07-13,29742
"46154","","Guinea",9.9456,-9.6966,2020-07-13,6141
"46155","","Guinea-Bissau",11.8037,-15.1804,2020-07-13,1842
"46156","","Guyana",4.860416,-58.93018,2020-07-13,300
"46157","","Haiti",18.9712,-72.2852,2020-07-13,6727
"46158","","Holy See",41.9029,12.4534,2020-07-13,12
"46159","","Honduras",15.2,-86.2419,2020-07-13,28579
"46160","","Hungary",47.1625,19.5033,2020-07-13,4247
"46161","","Iceland",64.9631,-19.0208,2020-07-13,1833
"46162","","India",20.593684,78.96288,2020-07-13,906752
"46163","","Indonesia",-0.7893,113.9213,2020-07-13,76981
"46164","","Iran",32.427908,53.688046,2020-07-13,259652
"46165","","Iraq",33.223191,43.679291,2020-07-13,79735
"46166","","Ireland",53.1424,-7.6921,2020-07-13,25638
"46167","","Israel",31.046051,34.851612,2020-07-13,40632
"46168","","Italy",41.87194,12.56738,2020-07-13,243230
"46169","","Jamaica",18.1096,-77.2975,2020-07-13,759
"46170","","Japan",36.204824,138.252924,2020-07-13,22125
"46171","","Jordan",31.24,36.51,2020-07-13,1183
"46172","","Kazakhstan",48.0196,66.9237,2020-07-13,61755
"46173","","Kenya",-0.0236,37.9062,2020-07-13,10294
"46174","","Korea, South",35.907757,127.766922,2020-07-13,13512
"46175","","Kosovo",42.602636,20.902977,2020-07-13,4931
"46176","","Kuwait",29.31166,47.481766,2020-07-13,55508
"46177","","Kyrgyzstan",41.20438,74.766098,2020-07-13,11444
"46178","","Laos",19.85627,102.495496,2020-07-13,19
"46179","","Latvia",56.8796,24.6032,2020-07-13,1174
"46180","","Lebanon",33.8547,35.8623,2020-07-13,2419
"46181","","Lesotho",-29.61,28.2336,2020-07-13,245
"46182","","Liberia",6.428055,-9.429499,2020-07-13,1024
"46183","","Libya",26.3351,17.228331,2020-07-13,1512
"46184","","Liechtenstein",47.14,9.55,2020-07-13,84
"46185","","Lithuania",55.1694,23.8813,2020-07-13,1874
"46186","","Luxembourg",49.8153,6.1296,2020-07-13,4956
"46187","","MS Zaandam",0,0,2020-07-13,9
"46188","","Madagascar",-18.766947,46.869107,2020-07-13,5080
"46189","","Malawi",-13.2543,34.3015,2020-07-13,2430
"46190","","Malaysia",4.210484,101.975766,2020-07-13,8725
"46191","","Maldives",3.2028,73.2207,2020-07-13,2762
"46192","","Mali",17.570692,-3.996166,2020-07-13,2412
"46193","","Malta",35.9375,14.3754,2020-07-13,674
"46194","","Mauritania",21.0079,-10.9408,2020-07-13,5446
"46195","","Mauritius",-20.348404,57.552152,2020-07-13,342
"46196","","Mexico",23.6345,-102.5528,2020-07-13,304435
"46197","","Moldova",47.4116,28.3699,2020-07-13,19439
"46198","","Monaco",43.7333,7.4167,2020-07-13,109
"46199","","Mongolia",46.8625,103.8467,2020-07-13,243
"46200","","Montenegro",42.708678,19.37439,2020-07-13,1287
"46201","","Morocco",31.7917,-7.0926,2020-07-13,15936
"46202","","Mozambique",-18.665695,35.529562,2020-07-13,1219
"46203","","Namibia",-22.9576,18.4904,2020-07-13,861
"46204","","Nepal",28.1667,84.25,2020-07-13,16945
"46205","Aruba","Netherlands",12.5211,-69.9683,2020-07-13,105
"46206","Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-07-13,7
"46207","Curacao","Netherlands",12.1696,-68.99,2020-07-13,25
"46208","Sint Maarten","Netherlands",18.0425,-63.0548,2020-07-13,78
"46209","","Netherlands",52.1326,5.2913,2020-07-13,51093
"46210","","New Zealand",-40.9006,174.886,2020-07-13,1545
"46211","","Nicaragua",12.865416,-85.207229,2020-07-13,2846
"46212","","Niger",17.607789,8.081666,2020-07-13,1099
"46213","","Nigeria",9.082,8.6753,2020-07-13,33153
"46214","","North Macedonia",41.6086,21.7453,2020-07-13,8197
"46215","","Norway",60.472,8.4689,2020-07-13,8984
"46216","","Oman",21.512583,55.923255,2020-07-13,58179
"46217","","Pakistan",30.3753,69.3451,2020-07-13,253604
"46218","","Panama",8.538,-80.7821,2020-07-13,47173
"46219","","Papua New Guinea",-6.314993,143.95555,2020-07-13,11
"46220","","Paraguay",-23.4425,-58.4438,2020-07-13,2980
"46221","","Peru",-9.19,-75.0152,2020-07-13,330123
"46222","","Philippines",12.879721,121.774017,2020-07-13,57006
"46223","","Poland",51.9194,19.1451,2020-07-13,38190
"46224","","Portugal",39.3999,-8.2245,2020-07-13,46818
"46225","","Qatar",25.3548,51.1839,2020-07-13,104016
"46226","","Romania",45.9432,24.9668,2020-07-13,32948
"46227","","Russia",61.52401,105.318756,2020-07-13,732547
"46228","","Rwanda",-1.9403,29.8739,2020-07-13,1378
"46229","","Saint Kitts and Nevis",17.357822,-62.782998,2020-07-13,17
"46230","","Saint Lucia",13.9094,-60.9789,2020-07-13,22
"46231","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-07-13,35
"46232","","San Marino",43.9424,12.4578,2020-07-13,699
"46233","","Sao Tome and Principe",0.1864,6.6131,2020-07-13,732
"46234","","Saudi Arabia",23.885942,45.079162,2020-07-13,235111
"46235","","Senegal",14.4974,-14.4524,2020-07-13,8198
"46236","","Serbia",44.0165,21.0059,2020-07-13,18639
"46237","","Seychelles",-4.6796,55.492,2020-07-13,100
"46238","","Sierra Leone",8.460555,-11.779889,2020-07-13,1642
"46239","","Singapore",1.2833,103.8333,2020-07-13,46283
"46240","","Slovakia",48.669,19.699,2020-07-13,1902
"46241","","Slovenia",46.1512,14.9955,2020-07-13,1849
"46242","","Somalia",5.152149,46.199616,2020-07-13,3072
"46243","","South Africa",-30.5595,22.9375,2020-07-13,287796
"46244","","South Sudan",6.877,31.307,2020-07-13,2148
"46245","","Spain",40.463667,-3.74922,2020-07-13,255953
"46246","","Sri Lanka",7.873054,80.771797,2020-07-13,2646
"46247","","Sudan",12.8628,30.2176,2020-07-13,10316
"46248","","Suriname",3.9193,-56.0278,2020-07-13,780
"46249","","Sweden",60.128161,18.643501,2020-07-13,73049
"46250","","Switzerland",46.8182,8.2275,2020-07-13,32946
"46251","","Syria",34.802075,38.996815,2020-07-13,417
"46252","","Taiwan*",23.7,121,2020-07-13,451
"46253","","Tajikistan",38.861,71.2761,2020-07-13,6596
"46254","","Tanzania",-6.369028,34.888822,2020-07-13,509
"46255","","Thailand",15.870032,100.992541,2020-07-13,3220
"46256","","Timor-Leste",-8.874217,125.727539,2020-07-13,24
"46257","","Togo",8.6195,0.8248,2020-07-13,721
"46258","","Trinidad and Tobago",10.6918,-61.2225,2020-07-13,133
"46259","","Tunisia",33.886917,9.537499,2020-07-13,1302
"46260","","Turkey",38.9637,35.2433,2020-07-13,214001
"46261","","US",40,-100,2020-07-13,3364157
"46262","","Uganda",1.373333,32.290275,2020-07-13,1029
"46263","","Ukraine",48.3794,31.1656,2020-07-13,55285
"46264","","United Arab Emirates",23.424076,53.847818,2020-07-13,55198
"46265","Anguilla","United Kingdom",18.2206,-63.0686,2020-07-13,3
"46266","Bermuda","United Kingdom",32.3078,-64.7505,2020-07-13,150
"46267","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-07-13,8
"46268","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-07-13,203
"46269","Channel Islands","United Kingdom",49.3723,-2.3644,2020-07-13,581
"46270","Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-07-13,13
"46271","Gibraltar","United Kingdom",36.1408,-5.3536,2020-07-13,180
"46272","Isle of Man","United Kingdom",54.2361,-4.5481,2020-07-13,336
"46273","Montserrat","United Kingdom",16.742498,-62.187366,2020-07-13,12
